year,state,count_type,count
2014,Iowa,Sheltered TH Homeless Veterans,72.0
2014,Idaho,Sheltered TH Homeless Veterans,105.0
2014,Illinois,Sheltered TH Homeless Veterans,593.0
2014,Indiana,Sheltered TH Homeless Veterans,435.0
2014,Kansas,Sheltered TH Homeless Veterans,252.0
2014,Kentucky,Sheltered TH Homeless Veterans,303.0
2014,Louisiana,Sheltered TH Homeless Veterans,223.0
2014,Massachusetts,Sheltered TH Homeless Veterans,901.0
2014,Maryland,Sheltered TH Homeless Veterans,307.0
2014,Maine,Sheltered TH Homeless Veterans,56.0
2014,Michigan,Sheltered TH Homeless Veterans,609.0
2014,Minnesota,Sheltered TH Homeless Veterans,126.0
2014,Missouri,Sheltered TH Homeless Veterans,297.0
2014,MP,Sheltered TH Homeless Veterans,
2014,Mississippi,Sheltered TH Homeless Veterans,157.0
2014,Montana,Sheltered TH Homeless Veterans,44.0
2014,North Carolina,Sheltered TH Homeless Veterans,524.0
2014,North Dakota,Sheltered TH Homeless Veterans,54.0
2014,Nebraska,Sheltered TH Homeless Veterans,135.0
2014,New Hampshire,Sheltered TH Homeless Veterans,96.0
2014,New Jersey,Sheltered TH Homeless Veterans,286.0
2014,New Mexico,Sheltered TH Homeless Veterans,109.0
2014,Nevada,Sheltered TH Homeless Veterans,355.0
2014,New York,Sheltered TH Homeless Veterans,1273.0
2014,Ohio,Sheltered TH Homeless Veterans,554.0
2014,Oklahoma,Sheltered TH Homeless Veterans,77.0
2014,Oregon,Sheltered TH Homeless Veterans,349.0
2014,Pennsylvania,Sheltered TH Homeless Veterans,762.0
2014,PR,Sheltered TH Homeless Veterans,36.0
2014,Rhode Island,Sheltered TH Homeless Veterans,77.0
2014,South Carolina,Sheltered TH Homeless Veterans,261.0
2014,South Dakota,Sheltered TH Homeless Veterans,94.0
2014,Tennessee,Sheltered TH Homeless Veterans,397.0
2014,Texas,Sheltered TH Homeless Veterans,748.0
2014,Utah,Sheltered TH Homeless Veterans,200.0
2014,Virginia,Sheltered TH Homeless Veterans,210.0
2014,VI,Sheltered TH Homeless Veterans,0.0
2014,Vermont,Sheltered TH Homeless Veterans,77.0
2014,Washington,Sheltered TH Homeless Veterans,517.0
2014,Wisconsin,Sheltered TH Homeless Veterans,331.0
2014,West Virginia,Sheltered TH Homeless Veterans,90.0
2014,Wyoming,Sheltered TH Homeless Veterans,57.0
2014,Total,Sheltered TH Homeless Veterans,18246.0
2014,Alaska,Sheltered SH Homeless Veterans,0.0
2014,Alabama,Sheltered SH Homeless Veterans,0.0
2014,Arkansas,Sheltered SH Homeless Veterans,0.0
2014,Arizona,Sheltered SH Homeless Veterans,5.0
2014,California,Sheltered SH Homeless Veterans,6.0
2014,Colorado,Sheltered SH Homeless Veterans,0.0
2014,Connecticut,Sheltered SH Homeless Veterans,0.0
2014,DC,Sheltered SH Homeless Veterans,0.0
2014,Delaware,Sheltered SH Homeless Veterans,0.0
2014,Florida,Sheltered SH Homeless Veterans,34.0
2014,Georgia,Sheltered SH Homeless Veterans,0.0
2014,GU,Sheltered SH Homeless Veterans,0.0
2014,Hawaii,Sheltered SH Homeless Veterans,5.0
2014,Iowa,Sheltered SH Homeless Veterans,0.0
2014,Idaho,Sheltered SH Homeless Veterans,0.0
2014,Illinois,Sheltered SH Homeless Veterans,3.0
2014,Indiana,Sheltered SH Homeless Veterans,0.0
2014,Kansas,Sheltered SH Homeless Veterans,0.0
2014,Kentucky,Sheltered SH Homeless Veterans,0.0
2014,Louisiana,Sheltered SH Homeless Veterans,3.0
2014,Massachusetts,Sheltered SH Homeless Veterans,22.0
2014,Maryland,Sheltered SH Homeless Veterans,2.0
2014,Maine,Sheltered SH Homeless Veterans,0.0
2014,Michigan,Sheltered SH Homeless Veterans,13.0
2014,Minnesota,Sheltered SH Homeless Veterans,0.0
2014,Missouri,Sheltered SH Homeless Veterans,7.0
2014,MP,Sheltered SH Homeless Veterans,
2014,Mississippi,Sheltered SH Homeless Veterans,0.0
2014,Montana,Sheltered SH Homeless Veterans,0.0
2014,North Carolina,Sheltered SH Homeless Veterans,0.0
2014,North Dakota,Sheltered SH Homeless Veterans,0.0
2014,Nebraska,Sheltered SH Homeless Veterans,0.0
2014,New Hampshire,Sheltered SH Homeless Veterans,1.0
2014,New Jersey,Sheltered SH Homeless Veterans,3.0
2014,New Mexico,Sheltered SH Homeless Veterans,0.0
2014,Nevada,Sheltered SH Homeless Veterans,1.0
2014,New York,Sheltered SH Homeless Veterans,58.0
2014,Ohio,Sheltered SH Homeless Veterans,1.0
2014,Oklahoma,Sheltered SH Homeless Veterans,14.0
2014,Oregon,Sheltered SH Homeless Veterans,0.0
2014,Pennsylvania,Sheltered SH Homeless Veterans,71.0
2014,PR,Sheltered SH Homeless Veterans,2.0
2014,Rhode Island,Sheltered SH Homeless Veterans,1.0
2014,South Carolina,Sheltered SH Homeless Veterans,0.0
2014,South Dakota,Sheltered SH Homeless Veterans,0.0
2014,Tennessee,Sheltered SH Homeless Veterans,0.0
2014,Texas,Sheltered SH Homeless Veterans,7.0
2014,Utah,Sheltered SH Homeless Veterans,0.0
2014,Virginia,Sheltered SH Homeless Veterans,10.0
2014,VI,Sheltered SH Homeless Veterans,0.0
2014,Vermont,Sheltered SH Homeless Veterans,0.0
2014,Washington,Sheltered SH Homeless Veterans,2.0
2014,Wisconsin,Sheltered SH Homeless Veterans,3.0
2014,West Virginia,Sheltered SH Homeless Veterans,0.0
2014,Wyoming,Sheltered SH Homeless Veterans,0.0
2014,Total,Sheltered SH Homeless Veterans,274.0
2014,Alaska,Sheltered Total Homeless Veterans,160.0
2014,Alabama,Sheltered Total Homeless Veterans,450.0
2014,Arkansas,Sheltered Total Homeless Veterans,220.0
2014,Arizona,Sheltered Total Homeless Veterans,635.0
2014,California,Sheltered Total Homeless Veterans,4457.0
2014,Colorado,Sheltered Total Homeless Veterans,528.0
2014,Connecticut,Sheltered Total Homeless Veterans,221.0
2014,DC,Sheltered Total Homeless Veterans,375.0
2014,Delaware,Sheltered Total Homeless Veterans,89.0
2014,Florida,Sheltered Total Homeless Veterans,2424.0
2014,Georgia,Sheltered Total Homeless Veterans,647.0
2014,GU,Sheltered Total Homeless Veterans,6.0
2014,Hawaii,Sheltered Total Homeless Veterans,247.0
2014,Iowa,Sheltered Total Homeless Veterans,177.0
2014,Idaho,Sheltered Total Homeless Veterans,135.0
2014,Illinois,Sheltered Total Homeless Veterans,913.0
2014,Indiana,Sheltered Total Homeless Veterans,687.0
2014,Kansas,Sheltered Total Homeless Veterans,356.0
2014,Kentucky,Sheltered Total Homeless Veterans,558.0
2014,Louisiana,Sheltered Total Homeless Veterans,332.0
2014,Massachusetts,Sheltered Total Homeless Veterans,1234.0
2014,Maryland,Sheltered Total Homeless Veterans,555.0
2014,Maine,Sheltered Total Homeless Veterans,138.0
2014,Michigan,Sheltered Total Homeless Veterans,994.0
2014,Minnesota,Sheltered Total Homeless Veterans,263.0
2014,Missouri,Sheltered Total Homeless Veterans,563.0
2014,MP,Sheltered Total Homeless Veterans,
2014,Mississippi,Sheltered Total Homeless Veterans,221.0
2014,Montana,Sheltered Total Homeless Veterans,94.0
2014,North Carolina,Sheltered Total Homeless Veterans,982.0
2014,North Dakota,Sheltered Total Homeless Veterans,117.0
2014,Nebraska,Sheltered Total Homeless Veterans,224.0
2014,New Hampshire,Sheltered Total Homeless Veterans,162.0
2014,New Jersey,Sheltered Total Homeless Veterans,554.0
2014,New Mexico,Sheltered Total Homeless Veterans,258.0
2014,Nevada,Sheltered Total Homeless Veterans,546.0
2014,New York,Sheltered Total Homeless Veterans,2085.0
2014,Ohio,Sheltered Total Homeless Veterans,1102.0
2014,Oklahoma,Sheltered Total Homeless Veterans,273.0
2014,Oregon,Sheltered Total Homeless Veterans,702.0
2014,Pennsylvania,Sheltered Total Homeless Veterans,1336.0
2014,PR,Sheltered Total Homeless Veterans,45.0
2014,Rhode Island,Sheltered Total Homeless Veterans,108.0
2014,South Carolina,Sheltered Total Homeless Veterans,399.0
2014,South Dakota,Sheltered Total Homeless Veterans,128.0
2014,Tennessee,Sheltered Total Homeless Veterans,920.0
2014,Texas,Sheltered Total Homeless Veterans,1576.0
2014,Utah,Sheltered Total Homeless Veterans,293.0
2014,Virginia,Sheltered Total Homeless Veterans,535.0
2014,VI,Sheltered Total Homeless Veterans,1.0
2014,Vermont,Sheltered Total Homeless Veterans,111.0
2014,Washington,Sheltered Total Homeless Veterans,1089.0
2014,Wisconsin,Sheltered Total Homeless Veterans,496.0
2014,West Virginia,Sheltered Total Homeless Veterans,303.0
2014,Wyoming,Sheltered Total Homeless Veterans,95.0
2014,Total,Sheltered Total Homeless Veterans,32119.0
2014,Alaska,Unsheltered Homeless Veterans,18.0
2014,Alabama,Unsheltered Homeless Veterans,92.0
2014,Arkansas,Unsheltered Homeless Veterans,141.0
2014,Arizona,Unsheltered Homeless Veterans,223.0
2014,California,Unsheltered Homeless Veterans,7639.0
2014,Colorado,Unsheltered Homeless Veterans,225.0
2014,Connecticut,Unsheltered Homeless Veterans,74.0
2014,DC,Unsheltered Homeless Veterans,31.0
2014,Delaware,Unsheltered Homeless Veterans,4.0
2014,Florida,Unsheltered Homeless Veterans,2128.0
2014,Georgia,Unsheltered Homeless Veterans,796.0
2014,GU,Unsheltered Homeless Veterans,30.0
2014,Hawaii,Unsheltered Homeless Veterans,346.0
2014,Iowa,Unsheltered Homeless Veterans,25.0
2014,Idaho,Unsheltered Homeless Veterans,80.0
2014,Illinois,Unsheltered Homeless Veterans,321.0
2014,Indiana,Unsheltered Homeless Veterans,38.0
2014,Kansas,Unsheltered Homeless Veterans,37.0
2014,Kentucky,Unsheltered Homeless Veterans,42.0
2014,Louisiana,Unsheltered Homeless Veterans,105.0
2014,Massachusetts,Unsheltered Homeless Veterans,30.0
2014,Maryland,Unsheltered Homeless Veterans,99.0
2014,Maine,Unsheltered Homeless Veterans,14.0
2014,Michigan,Unsheltered Homeless Veterans,128.0
2014,Minnesota,Unsheltered Homeless Veterans,54.0
2014,Missouri,Unsheltered Homeless Veterans,89.0
2014,MP,Unsheltered Homeless Veterans,
2014,Mississippi,Unsheltered Homeless Veterans,58.0
2014,Montana,Unsheltered Homeless Veterans,162.0
2014,North Carolina,Unsheltered Homeless Veterans,182.0
2014,North Dakota,Unsheltered Homeless Veterans,34.0
2014,Nebraska,Unsheltered Homeless Veterans,17.0
2014,New Hampshire,Unsheltered Homeless Veterans,9.0
2014,New Jersey,Unsheltered Homeless Veterans,76.0
2014,New Mexico,Unsheltered Homeless Veterans,60.0
2014,Nevada,Unsheltered Homeless Veterans,490.0
2014,New York,Unsheltered Homeless Veterans,457.0
2014,Ohio,Unsheltered Homeless Veterans,134.0
2014,Oklahoma,Unsheltered Homeless Veterans,135.0
2014,Oregon,Unsheltered Homeless Veterans,590.0
2014,Pennsylvania,Unsheltered Homeless Veterans,75.0
2014,PR,Unsheltered Homeless Veterans,42.0
2014,Rhode Island,Unsheltered Homeless Veterans,0.0
2014,South Carolina,Unsheltered Homeless Veterans,304.0
2014,South Dakota,Unsheltered Homeless Veterans,4.0
2014,Tennessee,Unsheltered Homeless Veterans,222.0
2014,Texas,Unsheltered Homeless Veterans,1142.0
2014,Utah,Unsheltered Homeless Veterans,24.0
2014,Virginia,Unsheltered Homeless Veterans,85.0
2014,VI,Unsheltered Homeless Veterans,31.0
2014,Vermont,Unsheltered Homeless Veterans,9.0
2014,Washington,Unsheltered Homeless Veterans,344.0
2014,Wisconsin,Unsheltered Homeless Veterans,24.0
2014,West Virginia,Unsheltered Homeless Veterans,30.0
2014,Wyoming,Unsheltered Homeless Veterans,21.0
2014,Total,Unsheltered Homeless Veterans,17570.0
2013,Alaska,Overall Homeless,1946.0
2013,Alabama,Overall Homeless,4689.0
2013,Arkansas,Overall Homeless,3812.0
2013,Arizona,Overall Homeless,10562.0
2013,California,Overall Homeless,118552.0
2013,Colorado,Overall Homeless,9754.0
2013,Connecticut,Overall Homeless,4448.0
2013,DC,Overall Homeless,6865.0
2013,Delaware,Overall Homeless,946.0
2013,Florida,Overall Homeless,47862.0
2013,Georgia,Overall Homeless,16971.0
2013,GU,Overall Homeless,1271.0
2013,Hawaii,Overall Homeless,6335.0
2013,Iowa,Overall Homeless,3084.0
2013,Idaho,Overall Homeless,1781.0
2013,Illinois,Overall Homeless,13425.0
2013,Indiana,Overall Homeless,6096.0
2013,Kansas,Overall Homeless,2693.0
2013,Kentucky,Overall Homeless,5245.0
2013,Louisiana,Overall Homeless,5226.0
2013,Massachusetts,Overall Homeless,19029.0
2013,Maryland,Overall Homeless,8205.0
2013,Maine,Overall Homeless,3016.0
2013,Michigan,Overall Homeless,11527.0
2013,Minnesota,Overall Homeless,8214.0
2013,Missouri,Overall Homeless,8581.0
2013,MP,Overall Homeless,
2013,Mississippi,Overall Homeless,2403.0
2013,Montana,Overall Homeless,1878.0
2013,North Carolina,Overall Homeless,12168.0
2013,North Dakota,Overall Homeless,2069.0
2013,Nebraska,Overall Homeless,3145.0
2013,New Hampshire,Overall Homeless,1447.0
2013,New Jersey,Overall Homeless,12002.0
2013,New Mexico,Overall Homeless,2819.0
2013,Nevada,Overall Homeless,7039.0
2013,New York,Overall Homeless,77430.0
2013,Ohio,Overall Homeless,12325.0
2013,Oklahoma,Overall Homeless,4408.0
2013,Oregon,Overall Homeless,13822.0
2013,Pennsylvania,Overall Homeless,15086.0
2013,PR,Overall Homeless,4128.0
2013,Rhode Island,Overall Homeless,1384.0
2013,South Carolina,Overall Homeless,6544.0
2013,South Dakota,Overall Homeless,1094.0
2013,Tennessee,Overall Homeless,9528.0
2013,Texas,Overall Homeless,29615.0
2013,Utah,Overall Homeless,3277.0
2013,Virginia,Overall Homeless,7625.0
2013,VI,Overall Homeless,482.0
2013,Vermont,Overall Homeless,1454.0
2013,Washington,Overall Homeless,17760.0
2013,Wisconsin,Overall Homeless,6104.0
2013,West Virginia,Overall Homeless,2240.0
2013,Wyoming,Overall Homeless,953.0
2013,Total,Overall Homeless,590364.0
2013,Alaska,Sheltered ES Homeless,1137.0
2013,Alabama,Sheltered ES Homeless,1555.0
2013,Arkansas,Sheltered ES Homeless,1037.0
2013,Arizona,Sheltered ES Homeless,3893.0
2013,California,Sheltered ES Homeless,21928.0
2013,Colorado,Sheltered ES Homeless,4025.0
2013,Connecticut,Sheltered ES Homeless,2390.0
2013,DC,Sheltered ES Homeless,4010.0
2013,Delaware,Sheltered ES Homeless,516.0
2013,Florida,Sheltered ES Homeless,8755.0
2013,Georgia,Sheltered ES Homeless,4824.0
2013,GU,Sheltered ES Homeless,60.0
2013,Hawaii,Sheltered ES Homeless,1226.0
2013,Iowa,Sheltered ES Homeless,1203.0
2013,Idaho,Sheltered ES Homeless,745.0
2013,Illinois,Sheltered ES Homeless,5160.0
2013,Indiana,Sheltered ES Homeless,3087.0
2013,Kansas,Sheltered ES Homeless,1329.0
2013,Kentucky,Sheltered ES Homeless,2439.0
2013,Louisiana,Sheltered ES Homeless,1389.0
2013,Massachusetts,Sheltered ES Homeless,13962.0
2013,Maryland,Sheltered ES Homeless,3713.0
2013,Maine,Sheltered ES Homeless,1090.0
2013,Michigan,Sheltered ES Homeless,4927.0
2013,Minnesota,Sheltered ES Homeless,4158.0
2013,Missouri,Sheltered ES Homeless,3381.0
2013,MP,Sheltered ES Homeless,
2013,Mississippi,Sheltered ES Homeless,501.0
2013,Montana,Sheltered ES Homeless,706.0
2013,North Carolina,Sheltered ES Homeless,5281.0
2013,North Dakota,Sheltered ES Homeless,540.0
2013,Nebraska,Sheltered ES Homeless,1532.0
2013,New Hampshire,Sheltered ES Homeless,685.0
2013,New Jersey,Sheltered ES Homeless,7224.0
2013,New Mexico,Sheltered ES Homeless,1495.0
2013,Nevada,Sheltered ES Homeless,2496.0
2013,New York,Sheltered ES Homeless,61742.0
2013,Ohio,Sheltered ES Homeless,6336.0
2013,Oklahoma,Sheltered ES Homeless,2301.0
2013,Oregon,Sheltered ES Homeless,2800.0
2013,Pennsylvania,Sheltered ES Homeless,6943.0
2013,PR,Sheltered ES Homeless,339.0
2013,Rhode Island,Sheltered ES Homeless,850.0
2013,South Carolina,Sheltered ES Homeless,1677.0
2013,South Dakota,Sheltered ES Homeless,433.0
2013,Tennessee,Sheltered ES Homeless,3421.0
2013,Texas,Sheltered ES Homeless,9935.0
2013,Utah,Sheltered ES Homeless,1773.0
2013,Virginia,Sheltered ES Homeless,4285.0
2013,VI,Sheltered ES Homeless,68.0
2013,Vermont,Sheltered ES Homeless,959.0
2013,Washington,Sheltered ES Homeless,5969.0
2013,Wisconsin,Sheltered ES Homeless,3036.0
2013,West Virginia,Sheltered ES Homeless,1100.0
2013,Wyoming,Sheltered ES Homeless,292.0
2013,Total,Sheltered ES Homeless,236658.0
2013,Alaska,Sheltered TH Homeless,604.0
2013,Alabama,Sheltered TH Homeless,1660.0
2013,Arkansas,Sheltered TH Homeless,627.0
2013,Arizona,Sheltered TH Homeless,3500.0
2013,California,Sheltered TH Homeless,23432.0
